,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
39,1080206,1246.789,1248.0366666666666,0.10007039416185465,1343557033.0,134450281.87124196
40,1080207,1272.5523333333333,1262.2076190476191,-0.8129107161052597,1571449805.0,-1277448386.3060207
41,1090001,1211.080333333333,1189.8200000000002,-1.7554849788384206,2623762015.0,-4605974805.379327
42,1090002,1144.7826666666665,1106.7285714285713,-3.3241327237159912,3118335980.0,-10365762674.658976
43,1090003,1218.4360000000001,1191.2938095238096,-2.2276254539582325,1228673900.0,-2737025254.254132
44,1090004,1173.405,1136.9061904761904,-3.1105040053357147,3571464446.0,-11109054464.1971
45,1090005,1210.4833333333333,1178.2719047619048,-2.661038585531554,955565849.0,-2542797595.2052183
46,1100001,1249.8110000000001,1221.014761904762,-2.3040474195888896,1913205934.0,-4408117195.374851
47,1100002,1229.88,1202.8261904761905,-2.1997113152347874,1362979926.0,-2998162365.6600733
48,1100003,1266.6803333333335,1233.21,-2.642366227101241,955502285.0,-2524786967.8020644
49,1100004,1246.5703333333333,1211.227619047619,-2.8351961650818125,1326991202.0,-3762280367.0077047
50,1100005,1224.7833333333333,1206.6585714285716,-1.4798341397603707,5050355690.0,-7473688767.995044
51,1100006,1257.9263333333333,1210.8419047619047,-3.743019549218059,1163928390.0,-4356606717.659901
52,1110000,1084.953,1122.2933333333333,3.441654461836902,1920366420.0,6609237657.754758
53,2010001,1067.3936666666666,1079.0661904761905,1.093553781893395,1780459678.0,1947028414.385596
54,2010002,1124.797,1130.1390476190475,0.4749343765183793,2442782710.0,1160161483.3437269
55,2010003,1102.767,1113.3871428571429,0.9630450364531047,2753753245.0,2651988394.2138805
56,2010004,1008.5699999999999,1018.58,0.9924943236463613,1333546113.0,1323536947.473169
57,2010005,1100.8846666666666,1120.2380952380952,1.7579887482699001,1868162755.0,3284209103.226898
58,2010006,996.7080000000001,1008.4609523809524,1.1791770890724629,1588253105.0,1872831673.0642006
59,2010007,1140.662,1165.5633333333335,2.1830597787366868,1906418734.0,4161826059.6255145
60,2010008,930.5066666666667,943.272380952381,1.3719100295589162,7338397967.0,10067621771.82206
61,2020001,1114.238,1122.2252380952382,0.7168341140077906,4309337210.0,3089079920.8911543
62,2020002,1234.2886666666666,1245.34,0.895360512640749,2731301851.0,2445499825.4879866
